CustomerId,Surname,Geography,Gender,Age,Tenure,ActiveEmployee,Salary,Left
15775206,Hunter,France,Male,37,10,0,83263.04,0
15797627,Niehaus,Spain,Male,54,0,1,13404.4,0
15649853,Craig,France,Female,45,3,1,184474.15,1
15610379,Barclay-Harvey,France,Male,30,9,1,121124.53,0
15659800,Teng,Spain,Female,50,1,1,152567.75,1
15716236,Milani,France,Male,35,10,0,10722.54,0
15672053,Mistry,Spain,Male,38,2,0,58010.98,0
15663933,Jamieson,Germany,Female,35,5,0,163440.8,1
15814236,Kay,Spain,Female,38,1,1,102606.92,0
15583597,Ikedinachukwu,Spain,Male,47,1,1,80591.18,0
15607395,Holt,France,Female,33,9,0,177362.45,0
15694556,Nkemakolam,France,Male,60,2,0,120257.7,1
15744109,Hartung,France,Male,32,4,1,180622.02,0
15800688,Ch'en,Spain,Female,42,7,0,130404.53,0
15810878,Baker,Spain,Female,38,6,1,147797.54,0
15587835,Osinachi,France,Male,41,3,1,57844.26,0
15763515,Shih,France,Male,30,5,0,162523.66,0
15725882,Feng,Germany,Female,40,1,1,54495.82,0
15788022,Sternberg,Germany,Female,41,4,1,169183.66,0
15663917,Adams,France,Male,43,1,1,80262.91,0
15656865,Gray,Germany,Male,69,9,1,8751.59,0
15667971,Shepherd,Germany,Female,34,6,1,102628.98,0
15800366,Walton,France,Male,29,5,1,94823.95,0
15717231,Yang,Germany,Male,37,4,0,90821.66,0
15643188,Barnett,Germany,Female,47,7,0,153194.32,1
15671351,Romani,Spain,Male,35,2,0,87310.59,0
15573628,Greene,Germany,Female,51,7,0,146411.41,1
15698953,Hart,Spain,Male,36,1,1,74048.1,1
15753888,Johnston,Spain,Female,62,8,1,23386.77,1
15737961,Miller,Germany,Female,29,0,1,92898.17,0
15801701,Robson,Spain,Male,35,9,1,45956.05,0
15684419,Wallace,Spain,Female,37,8,0,71738.56,0
15794266,Cross,France,Male,32,9,0,103560.98,0
15810711,Marcum,Germany,Male,37,4,1,52367.29,0
15771270,North,France,Female,27,8,1,152916.05,1
15607786,Mao,France,Male,26,6,1,4410.77,0
15624519,Calabrese,Germany,Female,49,9,0,74771.22,1
15799910,Martin,France,Male,32,2,0,193817.63,1
15602479,Fleming,Spain,Male,37,5,1,26793.82,0
15617419,Roberts,Germany,Female,29,10,1,32526.64,0
15657603,Finch,France,Female,35,6,0,824,0
15570379,Whitelegge,Spain,Male,51,3,0,85250.77,1
15772996,Rooke,Germany,Male,40,0,1,83508.93,0
15729574,Lu,Spain,Male,71,4,1,173599.38,0
15737267,Marcelo,France,Female,49,1,0,79342.31,1
15799128,Matthews,Spain,Female,38,9,1,57600.66,0
15813327,Romani,France,Male,21,4,1,56191.99,0
15711921,Scott,France,Male,29,5,1,6770.44,0
15654300,Mao,Germany,Male,33,9,1,101694.67,0
15569945,Horsley,Spain,Male,29,1,0,69113.14,0
15569666,Goddard,France,Female,45,4,0,172674.36,1
15681887,Eskridge,Germany,Male,33,0,1,26606.28,0
15608873,Smith,France,Male,51,2,0,53353.36,0
15762091,Simpson,Germany,Female,22,6,1,63747.51,0
15722053,Oguejiofor,Spain,Male,33,3,1,190112.05,0
15782100,Holloway,Spain,Male,22,3,1,110317.39,0
15765300,L?,Germany,Male,40,5,0,148623.43,1
15743570,Feng,France,Female,34,5,1,125253.46,0
15608541,Claiborne,France,Male,46,1,0,101954.78,1
15750671,Egobudike,Spain,Male,31,6,0,168462.26,0
15813659,Folliero,France,Female,56,7,0,26215.85,1
15757867,Bray,France,Female,30,10,0,97045.32,1
15652914,Ibrahimov,Spain,Male,38,7,1,53534.8,0
15723818,Carpenter,France,Female,37,4,0,8949.2,0
15713819,Walsh,France,Male,48,3,1,163116.75,0
15656484,Woods,France,Male,40,4,1,140745.91,0
15778515,Wu,France,Male,40,3,0,171515.84,0
15803840,Forbes,France,Female,32,9,0,150803.44,0
15735339,Lynch,France,Male,39,4,0,76884.05,0
15600392,Amaechi,France,Female,53,8,1,170454.93,1
15625740,Enriquez,Germany,Male,62,3,1,143104.3,0
15663817,Y?an,France,Male,46,5,1,55701.62,0
15734461,Brooks,Germany,Male,31,2,1,186370.3,0
15780142,Wang,France,Male,43,2,0,24275.32,0
15709920,Burke,France,Female,33,2,0,50774.81,1
15684248,Meng,Spain,Male,21,7,1,154279.87,0
15643158,Chiganu,France,Female,40,9,0,68462.59,1
15693902,Hunt,France,Male,19,2,1,91036.74,0
15578307,Lucchese,France,Female,33,6,1,83681.97,0
15585379,Humphries,France,Male,39,2,0,199484.96,0
15758510,Frolova,France,Male,26,6,0,152491.22,0
15692918,Hsing,Germany,Male,36,10,1,134875.37,0
15705301,Parkes,France,Male,41,6,1,184366.14,0
15718231,Gregory,France,Male,28,0,1,189839.93,0
15567991,Obiuto,Spain,Male,31,0,1,175643.44,0
15772650,Longo,France,Male,55,9,1,3268.17,1
15574795,Lombardo,France,Female,38,2,1,47089.72,0
15706036,Lombardo,Germany,Male,38,10,1,46562.02,0
15723856,Gonzalez,France,Female,29,3,1,62487.97,0
15812920,Nwabugwu,Germany,Male,40,5,1,181598.25,0
15691287,Ford,Germany,Female,33,0,0,64815.05,1
15804797,Gilleland,France,Female,54,3,1,70196.23,1
15708650,Fullwood,France,Female,31,2,1,160383.47,0
15712777,Kao,France,Male,38,4,0,35848.12,0
15786469,Montalvo,France,Female,34,1,0,87278.48,0
15669219,Wilson,Germany,Male,35,3,0,94498.82,0
15641004,Doyne,Spain,Female,48,10,1,133486.36,0
15648067,Onwuamaeze,France,Male,39,1,0,73107.6,0
15704014,K'ung,Germany,Male,37,7,0,195333.98,0
15645136,O'Donnell,Spain,Male,30,1,0,121525.48,0
15709604,McMillan,France,Male,23,2,0,173843.21,0
15713637,Chinedum,France,Male,34,2,0,185227.42,0
15793901,Capon,France,Female,27,2,0,125244.18,0
15569759,Rawling,France,Female,27,4,0,163113.41,0
15712930,Duncan,France,Male,42,1,0,123006.91,0
15586504,Trevisani,France,Male,40,9,0,40463.03,0
15677317,Ankudinova,France,Female,29,4,1,131363.57,1
15664270,Balsillie,Germany,Male,45,6,0,188305.85,1
15731519,Kerr,France,Female,30,5,0,143994.86,0
15745623,Worsnop,France,Male,32,4,0,89368.59,0
15813862,Yevseyev,Spain,Male,66,7,1,158365.89,0
15641934,Manna,Spain,Female,46,9,0,78753.12,1
15713043,Siciliani,France,Female,33,6,1,100408.31,0
15700749,Powell,France,Female,39,6,1,24677.54,0
15697567,Bazarova,France,Male,33,4,1,39570.78,0
15715414,White,France,Female,38,6,0,155665.76,0
15639530,Buda,Spain,Male,42,2,1,168294.27,0
15726058,Cattaneo,Germany,Male,27,7,1,87908.01,0
15725665,Lo,France,Male,47,10,0,191198.92,1
15698872,Brown,Spain,Female,39,2,0,191207.03,0
15812184,Rose,France,Female,31,1,0,128954.05,0
15742609,Lombardo,Germany,Male,28,2,1,59905.29,0
15815043,McMillan,Spain,Male,49,8,0,162012.6,0
15640648,Howe,France,Male,36,6,1,19231.98,0
15627203,Hsu,Spain,Male,54,10,1,175749.36,0
15786196,Han,France,Female,44,3,0,60533.96,1
15612095,Calabrese,France,Female,48,9,0,137508.42,1
15674368,Riley,France,Female,39,1,1,189430.86,0
15783477,Biryukov,Germany,Female,39,8,1,6723.66,0
15757559,Broadhurst,France,Female,53,7,0,41371.68,1
15591036,Genovesi,Germany,Female,43,3,0,125140.72,1
15761241,Hsieh,Germany,Female,36,8,1,143683.75,0
15695078,Kemp,France,Male,32,3,1,170770.44,0
15645744,Chukwudi,France,Female,30,5,1,157397.57,0
15566988,Iqbal,Germany,Female,46,7,0,50595.15,1
15749300,Teng,France,Female,47,2,1,50390.98,0
15594340,Tao,France,Male,41,4,0,163150.03,1
15607065,Chinedum,France,Male,34,9,0,138280.17,0
15778089,Stevenson,Spain,Male,37,2,0,135067.02,0
15773723,Duncan,Spain,Female,22,9,1,163534.75,1
15697035,Garrett,Spain,Female,31,8,0,86657.48,0
15679668,Yao,Spain,Male,38,7,1,162087.82,0
15709861,He,Germany,Male,30,4,1,28879.3,0
15791958,Mazzi,France,Female,41,6,1,169203.51,1
15791030,Edwards,France,Female,33,0,0,102426.12,0
15695339,Lucchesi,Germany,Male,53,0,0,54676.1,1
15658813,Siciliani,France,Female,55,7,1,18369.33,0
15715709,Shih,Germany,Male,43,4,1,159888.1,0
15722533,Logue,France,Female,40,3,1,167636.15,0
15683118,Rechner,France,Male,32,9,0,138889.15,0
15672798,O'Brien,France,Female,45,7,1,199392.14,0
15680112,Stewart,Germany,Female,35,7,0,189560.43,0
15714575,Batt,Germany,Female,44,8,1,17375.27,1
15806808,Hope,Germany,Female,57,8,0,140225.14,1
15590637,Ahmed,France,Male,41,7,1,61018.85,0
15657535,Pearson,Spain,Male,29,10,1,51907.72,1
15696141,Kruglov,Spain,Female,31,7,0,47018.75,0
15811947,Gordon,France,Male,33,0,1,33700.52,0
15649024,Trujillo,France,Female,39,9,1,59636.43,1
15594928,Pagnotto,Germany,Female,38,4,0,157147.59,0
15765532,Horton,Germany,Male,76,6,1,191393.26,0
15741719,DeRose,France,Female,40,3,1,199862.75,0
15665629,Chiang,Spain,Female,33,7,0,20016.59,0
15728917,Gill,France,Male,48,6,0,30635.52,1
15762993,Trevisano,Spain,Male,32,5,1,117832.88,0
15571193,Morrison,Germany,Male,42,0,1,22497.1,1
15653521,Onuora,Germany,Female,40,7,1,747.88,0
15802220,Ikenna,Spain,Male,35,6,0,76870.81,0
15644132,Mancini,France,Female,30,9,1,107848.24,0
15600832,Moss,France,Female,43,9,0,103726.71,0
15797919,Ting,Spain,Male,37,2,0,178268.36,0
15603743,Tai,France,Male,28,1,1,126281.83,0
15579714,Pan,France,Female,29,7,1,196651.72,0
15634295,Wilson,France,Male,35,1,0,5962.3,0
15786680,Bianchi,Spain,Male,37,5,0,21928.81,0
15623499,Holman,Germany,Male,49,9,0,127022.87,1
15691823,Obidimkpa,France,Male,37,5,1,162763.01,0
15809279,Wallace,France,Male,45,8,1,113950.51,0
15758039,Ash,France,Male,44,6,1,104930.46,0
15807163,Ku,France,Female,38,10,0,52337.97,1
15631639,Uspensky,France,Female,40,6,1,179964.55,0
15713770,Shih,Spain,Male,41,3,0,83753.64,0
15698167,Kumm,France,Female,24,0,0,182913.95,0
15781710,Carey,Spain,Female,31,7,0,166720.28,0
15801296,Farber,Germany,Female,37,7,0,192721.98,0
15704378,Calabrese,Germany,Male,37,9,1,180241.44,0
15767891,Findlay,Germany,Female,28,6,0,48475.12,0
15640667,Yu,France,Female,41,4,0,126551.48,0
15702145,Edments,Spain,Male,33,7,1,64872.55,0
15679738,Brown,Spain,Female,35,8,0,98031.53,1
15636634,Lindon,Germany,Female,25,7,0,93524.22,0
15809227,Chukwudi,France,Male,35,2,1,56991.66,0
15601811,Caldwell,France,Female,53,10,0,183980.56,1
15625494,Li Fonti,France,Female,32,9,1,130234.63,0
15723737,Pitcher,France,Male,27,3,0,32454.26,0
15682955,Capon,France,Female,32,2,1,75396.43,0
15758856,Kable,France,Male,45,7,0,167756.45,0
15746065,Lo Duca,Germany,Male,35,10,1,24799.47,0
15783865,Kulikova,France,Male,59,5,1,60429.43,0
15745455,Navarrete,Germany,Male,62,4,1,74241.09,0
15583033,Huguley,France,Female,20,4,1,78310.82,0
15644212,Han,Spain,Male,28,0,0,119419.37,0
15735688,Horsley,France,Female,31,6,0,91305.77,0
15658577,Massie,France,Female,37,10,1,25136.95,1
15606887,Singh,France,Female,30,5,0,193880.6,1
15783026,H?,France,Female,41,2,0,47856.78,0
15579892,Doyle,Spain,Male,19,7,1,4491.77,0
15802088,Grant,Spain,Female,22,10,1,101311.95,0
15589323,Law,France,Female,24,9,1,38830.72,0
15636395,King,France,Female,31,5,0,26817.23,0
15712772,Onwubiko,France,Male,28,3,1,199727.72,0
15700937,Romano,Spain,Female,24,5,1,67445.85,0
15766659,Okwudilichukwu,Spain,Male,33,5,0,161002.29,0
15814033,Milano,Spain,Male,38,1,0,20778.39,0
15783007,Parker,Germany,Female,45,1,1,41042.4,1
15654183,Aitken,France,Female,26,3,0,67484.16,0
15609899,Obiora,Spain,Male,37,4,0,121763.68,0
15747323,Vasilyeva,Spain,Male,48,9,0,157358.43,1
15582591,Chiabuotu,Spain,Male,59,4,1,110275.17,0
15738835,Slater,Germany,Male,38,7,0,43801.27,0
15782404,Hughes,France,Female,34,2,0,9085,0
15697480,Menkens,France,Male,30,7,1,143086.09,0
15697045,Pisani,Spain,Female,35,9,1,100556.98,0
15781234,Y?an,France,Female,35,2,0,140000.29,0
15579891,Milani,France,Male,52,4,1,186775.25,0
15805690,Chin,Spain,Female,35,7,0,133570.43,1
15612139,Fu,France,Female,33,0,1,154990.58,1
15568834,Howells,Spain,Male,27,6,0,27654.44,0
15709917,Ni,France,Female,46,3,0,137763.93,0
15718843,Maslova,Spain,Male,41,1,0,25723.73,0
15799494,Forster,Germany,Male,44,3,1,186285.52,0
15673439,Sun,Spain,Female,50,5,1,142208.5,1
15669011,Bocharova,France,Female,44,9,1,169862.01,1
15581388,Y?an,Spain,Male,33,8,0,41365.85,0
15743153,Singh,Germany,Female,40,2,1,30812.84,0
15579787,Nkemakonam,France,Male,39,4,0,155023.93,0
15759966,Chiemenam,Spain,Female,36,5,0,159416.58,0
15601045,Angelo,Spain,Male,37,8,0,76259.23,0
15764021,Frolov,France,Male,34,1,0,105965.25,0
15687218,West,France,Female,27,4,1,50743.83,0
15626452,Beatham,Spain,Male,32,5,1,147720.27,0
15700964,Pollard,Germany,Female,27,7,1,167387.36,0
15768887,Hsing,Spain,Male,26,5,1,95159.13,0
15735358,Dowse,Spain,Male,46,4,1,4654.28,0
15749472,Lucciano,France,Male,45,8,0,130376.68,0
15685872,Godfrey,France,Female,29,1,1,173486.39,0
15760851,Gratton,France,Male,31,6,0,93881.75,0
15734588,Manning,France,Male,46,0,1,36376.97,0
15784594,Mazzi,Germany,Female,37,1,1,128499.94,0
15606435,Wall,Germany,Male,69,2,1,105898.69,0
15790247,Sims,Spain,Male,40,9,1,11959.03,0
15676433,Allan,France,Female,36,6,0,98810.78,0
15625905,Griffen,Spain,Male,41,0,0,65906.07,0
15626414,Russell,France,Male,44,6,0,151516.7,0
15623220,Brown,Spain,Female,45,4,0,37214.39,0
15752857,Palerma,Germany,Male,52,1,0,92033.98,0
15677908,Gilbert,Spain,Male,42,4,0,195692.3,0
15773013,Uvarov,France,Female,47,0,1,6342.84,1
15623972,Wisdom,Germany,Female,23,9,1,95148.28,0
15738627,Hussain,France,Male,25,6,1,21215.67,0
15643392,Woods,France,Male,31,4,1,19700.24,0
15684868,Cameron,Germany,Male,56,9,0,134396.64,1
15627854,Mai,Spain,Male,44,3,1,135077.01,0
15669253,Gibson,Spain,Male,39,7,0,133600.89,1
15758023,Grigoryeva,Germany,Male,47,5,0,99922.08,1
15574558,Gunter,Spain,Male,32,8,1,41399.33,0
15635256,Arcuri,France,Male,31,7,1,159344.43,0
15680399,Tung,France,Male,23,2,0,18364.19,0
15674720,Smith,Germany,Female,37,7,1,98162.44,1
15580249,Lori,France,Male,45,0,0,84663.21,0
15675431,Chidimma,France,Female,34,6,0,36536.93,0
15698285,Ting,France,Female,41,4,1,79101.67,0
15810775,Tsao,Spain,Male,52,2,1,16644.16,0
15678173,Collee,Spain,Male,35,4,1,158420.14,0
15665222,Lettiere,Spain,Male,52,8,0,48988.28,0
15803908,Fu,France,Male,45,9,1,96862.56,0
15586039,Bergamaschi,Germany,Female,36,5,1,96366.7,0
15802570,Dyer,France,Female,45,5,1,146123.19,0
15781451,Buccho,France,Male,42,3,0,135178.91,0
15721019,Jones,France,Female,24,3,0,158615.41,0
15738588,Nebechi,Germany,Female,37,2,0,71433.88,0
15730657,Ibekwe,France,Female,41,4,1,55672.09,0
15739292,Gorshkov,Germany,Male,31,9,1,150218.11,0
15725945,Nweke,Spain,Female,42,2,0,162734.31,1
15813159,Hairston,France,Male,52,8,1,21228.71,1
15636820,Loggia,Germany,Male,40,8,0,62027.9,0
15603880,Morgan,Germany,Male,38,1,1,60988.21,1
15619494,Abdulov,Germany,Female,31,9,1,108675.01,0
15596992,Norris,Germany,Male,45,7,0,72643.95,1
15735025,Clark,Spain,Male,37,3,1,9241.52,0
15730759,Chukwudi,France,Female,27,9,0,153080.4,1
15752912,Perkin,France,Female,30,7,0,72196.57,0
15711316,Ch'ang,France,Male,27,2,1,199527.34,0
15738785,Kang,France,Male,26,7,1,156598.23,0
15777896,Chukwudi,Germany,Female,33,2,1,74917.64,0
15628963,Frolova,Germany,Male,43,3,1,111249.62,0
15742126,Chiu,Germany,Male,38,7,1,59115.77,0
15575623,Simpson,France,Female,31,10,0,148218.86,0
15741652,McLean,Spain,Male,37,8,1,77142.32,0
15738884,Hu,Germany,Male,41,4,0,67484.6,0
15615050,Savage,Germany,Male,47,9,1,63452.18,1
15803005,Wallace,Germany,Female,57,5,1,103660.31,0
15743498,Winter,Germany,Male,52,9,0,163191.99,1
15720463,Ho,France,Male,30,2,0,62905.29,0
15588695,Su,Spain,Male,32,6,1,44323.22,1
15665802,Li Fonti,Spain,Female,36,6,1,97938.59,0
15571144,Ives,France,Male,28,10,1,126565.21,0
15750731,Trevisani,Germany,Male,50,9,0,185360.4,1
15605134,Bond,France,Female,34,0,0,183229.02,0
15626044,Lettiere,Germany,Male,28,3,1,106024.02,0
15737910,Houghton,Germany,Male,35,5,0,167810.26,0
15761076,Lei,France,Male,41,3,1,138536.09,0
15710105,Stirling,Germany,Female,26,3,1,184520,1
15577402,Grant,France,Male,31,9,1,20492.16,0
15803337,Baresi,France,Male,23,9,0,134676.72,0
15654372,Pearce,Germany,Male,34,1,0,138478.2,0
15585867,Rutledge,Spain,Male,36,2,1,125557.95,0
15662488,Udegbunam,France,Female,44,5,0,82969.61,1
15604813,Zaytseva,France,Male,40,7,1,158071.69,0
15611644,Onyemauchechukwu,France,Male,73,0,1,43615.67,0
15674928,Mullah,Spain,Male,37,2,0,119969.99,0
15656100,Candler,France,Female,49,5,0,140201.21,0
15764293,Konovalova,France,Male,33,1,1,80792.83,0
15636423,Lei,France,Male,40,7,1,141359.11,0
15607629,Hollis,France,Male,48,8,0,23344.94,0
15577313,Lionel,France,Male,44,3,0,5075.17,1
15714493,Francis,Spain,Female,33,6,1,95500.98,0
15643359,Carter,Spain,Male,32,7,1,79082.62,0
15687913,Mai,Germany,Female,34,7,1,199805.63,0
15790935,Johnson,France,Female,29,5,1,52709.55,0
15708693,Sherman,France,Female,33,2,0,56583.88,0
15672016,Sabbatini,France,Male,35,1,1,3385.04,0
15727605,Shih,Germany,Male,43,4,1,12537.42,0
15651144,Yao,Germany,Female,35,2,0,64722.61,0
15749401,Ko,France,Male,60,9,1,75246.21,1
15691874,Kazakova,France,Female,34,9,0,198929.84,0
15620735,Chiganu,Germany,Female,33,4,0,69011.66,0
15769781,Nucci,Spain,Female,25,8,1,52404.47,0
15624611,Marsden,Spain,Male,37,8,1,163641.53,0
15773071,Serena,Spain,Female,33,6,1,154598.56,0
15720371,McLean,France,Female,51,3,0,173989.47,1
15717984,Longo,France,Male,47,9,0,61315.37,1
15806407,Wilson,France,Female,37,4,0,143393.24,0
15785042,Hsiung,France,Female,31,8,0,124210.53,0
15809302,Wright,France,Male,24,1,1,151460.84,0
15677550,Folliero,France,Female,38,1,0,20734.81,0
15654096,Johnston,Germany,Female,24,10,0,43705.56,0
15617320,Palermo,Spain,Female,46,3,0,180736.24,0
15653065,Nwabugwu,Spain,Female,22,7,0,104170.48,0
15649112,Endrizzi,Spain,Female,33,3,1,27867.59,0
15690526,Tuan,Germany,Male,31,2,0,55387.28,0
15806945,Udobata,France,Female,30,9,0,196332.45,0
15670066,Ibezimako,Spain,Male,34,6,1,116046.22,0
15625761,Maclean,Germany,Male,41,8,0,93874.87,1
15761525,Shaw,Spain,Female,31,10,0,76614.04,0
15735080,Cummins,France,Female,64,2,1,6076.62,0
15619537,Lavrentiev,France,Male,31,5,1,122221.71,0
15598162,Saunders,Germany,Female,39,3,1,24156.03,0
15694300,Fiorentino,France,Male,26,4,0,135394.62,0
15637235,Knight,Spain,Male,33,8,0,91340.02,0
15612444,Manfrin,France,Male,29,3,0,146090.38,0
15626457,Zetticci,France,Male,31,0,0,172096.08,0
15627995,Angelo,Germany,Female,26,5,1,135034.57,1
15706128,Zhdanov,France,Female,21,1,0,84008.66,0
15666430,Peck,France,Male,38,8,0,91763.67,0
15627385,Uwaezuoke,France,Male,34,5,1,137001.1,0
15581323,White,Germany,Female,28,7,0,106799.49,0
15608109,Greco,Germany,Male,58,7,1,10494.64,0
15801942,Chu,Spain,Female,41,8,1,79866.73,1
15567431,Kodilinyechukwu,France,Male,64,2,1,186172.85,0
15810167,Scott,Spain,Male,75,7,1,91673.6,0
15644501,Enyinnaya,France,Female,26,10,1,18458.2,0
15785290,Hao,France,Male,29,9,0,8342.35,0
15611157,McElhone,France,Female,32,2,0,138578.37,0
15673837,Ko,Spain,Male,61,3,1,38129.22,0
15656822,Day,Germany,Male,43,5,1,107155.4,1
15580560,Harris,France,Female,73,1,1,29792.11,0
15760641,Gerald,Germany,Male,26,1,1,7063.6,0
15587584,Nebeuwa,Spain,Male,31,4,1,21645.06,0
15604146,Kaodilinakachukwu,Germany,Female,38,8,1,137079.86,0
15813974,Maruff,Germany,Male,37,3,0,172718.35,1
15746986,Howe,Germany,Female,40,4,0,106691.02,0
15759741,Knepper,Germany,Female,34,4,1,72274.84,0
15734892,Fennell,Spain,Male,37,4,1,32246.63,0
15797194,T'ao,France,Male,39,10,0,80552.36,0
15723786,Morris,France,Female,37,9,0,16733.59,0
15642726,Holmes,France,Male,53,3,0,1235.49,0
15664339,Yu,Spain,Male,48,4,0,50168.41,1
15754526,Walker,Germany,Male,36,6,1,33687.9,0
15703037,Edwards,France,Male,37,5,1,178705.45,1
15751412,Harvey,France,Male,36,3,1,66810.48,0
15609558,McDonald,Germany,Female,47,5,1,45859.55,1
15572408,Chambers,Germany,Male,39,3,0,63846.36,0
15613923,Reed,Spain,Female,43,4,1,100236.02,0
15747000,Shih,France,Male,27,3,1,19645.65,0
15731781,Onyemachukwu,France,Male,43,7,0,178393.68,0
15727198,Teng,Germany,Female,28,2,0,78591.15,0
15794273,Hand,France,Female,56,0,1,124954.56,0
15804950,Onyemauchechukwu,France,Female,41,7,1,3756.65,0
15576304,Bailey,France,Male,29,5,1,152723.23,0
15645200,Chiang,Germany,Female,54,2,0,187597.98,1
15779627,Maclean,Germany,Male,31,0,1,70381.49,0
15750755,Yobachi,Spain,Female,33,8,0,156792.89,0
15569654,Munro,Germany,Female,31,3,0,35534.68,0
15753079,Chidi,France,Male,41,5,0,151256.22,0
15684995,Chamberlain,Spain,Male,49,8,1,51011.29,0
15790763,Trujillo,Spain,Female,49,2,0,111190.53,0
15766458,Tang,France,Male,33,1,0,69664.35,0
15616221,Wilson,France,Female,29,4,0,63233.02,1
15776124,Mann,Spain,Male,51,7,1,40855.79,0
15665811,Parry,France,Male,33,9,0,95673.05,0
15729804,Manfrin,France,Male,34,10,1,80234.14,0
15714062,Millar,France,Female,40,9,0,189051.59,1
15592197,Simmons,Spain,Male,30,3,0,145490.85,0
15793116,Beneventi,Germany,Female,40,7,0,196278.32,0
15638231,Chung,Spain,Female,62,2,1,162889.1,0
15697678,Maxwell,Germany,Male,36,6,1,174667.58,0
15800412,Dale,Germany,Male,35,9,1,3476.38,0
15597610,Stevens,Spain,Male,41,6,1,19344.92,0
15726634,Wei,France,Male,47,1,0,95270.83,0
15670866,Chiu,France,Male,31,2,1,107759.31,0
15667462,Duncan,Spain,Male,43,10,0,118368.2,0
15662574,Brady,Spain,Male,37,1,0,52484.01,0
15716926,Macleod,France,Male,33,10,0,178153.65,0
15603554,Berkeley,France,Female,45,0,0,49915.52,1
15716800,Kaur,France,Male,31,2,1,33747.03,0
15679429,Bell,France,Male,32,0,1,59961.81,0
15616122,Nwokike,France,Male,39,8,1,18613.52,0
15742172,Williamson,Germany,Male,32,9,0,198894.42,0
15792305,Mountgarrett,Germany,Male,46,6,1,57014.17,1
15636016,Wreford,France,Female,34,3,1,131729.52,0
15733138,Paterson,Germany,Male,42,5,1,79169.73,0
15669741,Hou,France,Male,36,7,0,106472.34,0
15616954,Smith,France,Male,71,4,1,17013.54,0
15729238,Peng,Germany,Male,48,1,1,150661.42,1
15718242,Wollstonecraft,Germany,Female,47,1,0,86622.56,1
15682914,Bolton,France,Male,34,2,1,115767.93,0
15654274,Corrie,France,Male,37,6,0,141998.89,0
15691457,Boyle,Spain,Male,36,2,1,182787.17,0
15719649,Lambie,France,Male,38,3,0,187915.7,0
15778897,Cartwright,France,Female,28,1,1,133267.78,0
15589437,Lu,France,Male,26,3,1,137476.09,0
15682369,Pisano,France,Male,47,6,1,77146.14,0
15626507,Chukwubuikem,France,Male,27,1,0,183271.15,0
15571995,Harper,Germany,Female,33,1,1,26362.4,0
15673333,Wilson,Germany,Male,52,8,1,153373.71,0
15748752,Ch'in,Germany,Male,33,1,0,70705.58,0
15725302,Streeton,Spain,Female,20,4,0,119759.24,0
15722083,Ch'ang,Spain,Male,39,8,0,42392.24,0
15771442,Pennington,France,Male,40,4,1,34670.62,1
15803633,T'ien,France,Female,46,1,0,82106.19,0
15672185,Liu,France,Male,47,3,0,171774.5,0
15806486,Cunningham,France,Female,48,0,0,149772.61,0
15570895,Ch'in,France,Male,42,10,0,38866.85,0
15614520,Smith,France,Female,37,8,0,35179.18,0
15687492,Anderson,Germany,Male,32,3,0,41788.37,0
15675337,Forbes,Germany,Female,34,5,1,17376.57,1
15721047,Ansell,Germany,Male,37,1,0,199428.19,0
15589017,Chiu,Germany,Male,55,4,0,16922.28,1
15611186,Yevdokimova,France,Male,37,1,1,178291.89,1
15617301,Chamberlin,Germany,Male,36,9,0,152290.28,0
15726046,Johnston,France,Female,27,2,0,126809.15,0
15585748,McDonald,Germany,Female,28,9,1,40385.61,0
15672826,Chen,France,Female,32,10,1,34350.54,0
15595162,Cattaneo,Spain,Female,35,8,0,199005.88,0
15650026,Barclay-Harvey,France,Male,44,1,1,52629.73,1
15745826,Dawson,France,Male,37,3,1,180012.39,0
15708610,Costa,Germany,Male,44,9,0,35342.33,0
15624471,Chikwado,France,Male,37,6,0,109291.22,0
15590097,Ch'eng,Spain,Female,33,7,0,62746.54,0
15689328,Harrison,Germany,Male,48,9,0,173273.2,1
15582154,Crawford,France,Female,45,5,1,54340.24,0
15734626,Gibson,Spain,Female,36,1,1,19302.78,0
15702806,Martin,Spain,Male,24,9,0,10883.52,0
15620756,Stokes,France,Male,49,6,1,17298.72,1
15611331,Niu,France,Female,46,1,1,115779.48,1
15576935,Ampt,Spain,Male,43,2,1,93228.86,1
15661275,Wynn,Germany,Male,52,3,0,148704.77,1
15814940,Lawrence,Spain,Female,33,9,1,150475.14,0
15768471,Wagner,Germany,Female,54,6,0,40914.32,1
15697391,Argyle,Spain,Female,34,3,0,38587.7,0
15793346,Ofodile,France,Female,72,3,1,171260.66,0
15608338,Chiemenam,Spain,Female,55,9,0,94187.47,1
15578546,Akobundu,Germany,Male,26,4,1,145900.89,0
15656921,Locke,France,Male,31,4,0,152298.28,0
15761340,Bullen,France,Male,22,5,1,99828.45,0
15591135,Forster,France,Male,37,2,0,34743.98,0
15623219,Smith,France,Male,33,8,0,121189.3,1
15655229,Craig,Germany,Female,35,7,1,129660.59,0
15805884,Archer,France,Female,41,9,0,145477.36,0
15668289,McWilliams,Spain,Male,32,2,1,151822.66,0
15568562,Moss,France,Male,40,8,0,49656.24,0
15773276,Townsend,Spain,Male,63,4,0,73856.28,1
15622801,Brown,France,Female,27,8,1,116757,0
15779886,Munson,Spain,Male,24,7,0,16319.56,0
15713673,T'ien,France,Female,33,1,1,90273.85,0
